#2023/06/08 10:40:41
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
510.02080,0.27790,-0.28053,0.00000,0.01867,0.97173,-0.20508,0.0,2023,6,8,10,40,41,282
510.02090,-0.00210,0.15697,0.00000,0.01720,0.97161,-0.20386,0.0,2023,6,8,10,40,41,293
510.02100,-0.10710,0.20947,0.00000,0.01635,0.97234,-0.20362,0.0,2023,6,8,10,40,41,305
510.02110,-0.03710,-0.07053,0.00000,0.01915,0.97332,-0.20167,0.0,2023,6,8,10,40,41,316
510.02120,-0.08960,-0.01803,0.00000,0.01928,0.97344,-0.20325,0.0,2023,6,8,10,40,42,7
510.02130,0.06790,-0.15803,0.00000,0.02001,0.97197,-0.20337,0.0,2023,6,8,10,40,42,19
510.02140,0.15540,-0.15803,0.00000,0.02159,0.97222,-0.20179,0.0,2023,6,8,10,40,42,30
510.02150,0.19040,0.01697,0.00000,0.01891,0.97600,-0.20411,0.0,2023,6,8,10,40,42,41
510.02160,0.06790,-0.00053,0.00000,0.01940,0.97039,-0.20472,0.0,2023,6,8,10,40,42,53
510.02170,-0.12460,0.13947,0.00000,0.01854,0.97356,-0.20167,0.0,2023,6,8,10,40,42,64
510.02180,-0.00210,-0.15803,0.00000,0.01903,0.97161,-0.20301,0.0,2023,6,8,10,40,42,76
510.02190,-0.24710,0.36697,0.00000,0.01720,0.97271,-0.20533,0.0,2023,6,8,10,40,42,87
510.02200,0.06790,-0.03553,0.00000,0.01732,0.97161,-0.20337,0.0,2023,6,8,10,40,42,98
510.02210,0.01540,0.01697,0.00000,0.01976,0.97307,-0.20435,0.0,2023,6,8,10,40,42,110
510.02220,0.01540,-0.03553,0.00000,0.01867,0.97344,-0.20447,0.0,2023,6,8,10,40,42,121
510.02230,0.15540,0.17447,0.00000,0.01745,0.97222,-0.20374,0.0,2023,6,8,10,40,42,132
510.02240,-0.03710,0.01697,0.00000,0.01879,0.97234,-0.20472,0.0,2023,6,8,10,40,42,144
510.02250,0.08540,-0.01803,0.00000,0.02135,0.97161,-0.20130,0.0,2023,6,8,10,40,42,155
510.02260,0.05040,0.08697,0.00000,0.01732,0.97405,-0.20459,0.0,2023,6,8,10,40,42,166
510.02270,-0.03710,-0.08803,0.00000,0.02025,0.97344,-0.20447,0.0,2023,6,8,10,40,42,178
510.02280,-0.29960,0.05197,0.00000,0.01903,0.97258,-0.20533,0.0,2023,6,8,10,40,42,189
510.02290,-0.03710,-0.05303,0.00000,0.01915,0.97283,-0.20191,0.0,2023,6,8,10,40,42,201
510.02300,0.24290,0.12197,0.00000,0.01806,0.97539,-0.20350,0.0,2023,6,8,10,40,42,212
510.02310,0.19040,-0.08803,0.00000,0.01818,0.97454,-0.20545,0.0,2023,6,8,10,40,42,223
510.02320,0.17290,-0.07053,0.00000,0.01867,0.97502,-0.20289,0.0,2023,6,8,10,40,42,235
510.02330,-0.03710,0.17447,0.00000,0.02013,0.97441,-0.20118,0.0,2023,6,8,10,40,42,246
510.02340,-0.05460,0.03447,0.00000,0.02025,0.97515,-0.20337,0.0,2023,6,8,10,40,42,257
510.02350,0.29540,-0.19303,0.00000,0.01867,0.97588,-0.20411,0.0,2023,6,8,10,40,42,269
510.02360,-0.12460,-0.03553,0.00000,0.01964,0.97234,-0.20203,0.0,2023,6,8,10,40,42,280
510.02370,-0.08960,-0.05303,0.00000,0.01928,0.97429,-0.20557,0.0,2023,6,8,10,40,42,291
510.02380,0.06790,-0.22803,0.00000,0.01793,0.97197,-0.20411,0.0,2023,6,8,10,40,42,303
510.02390,0.08540,0.06947,0.00000,0.01647,0.97502,-0.20350,0.0,2023,6,8,10,40,42,314
510.02400,0.01540,0.06947,0.00000,0.01806,0.97234,-0.20203,0.0,2023,6,8,10,40,42,326
510.02410,0.01540,0.06947,0.00000,0.02062,0.97344,-0.20252,0.0,2023,6,8,10,40,42,337
510.02420,0.05040,-0.03553,0.00000,0.01879,0.97271,-0.20240,0.0,2023,6,8,10,40,42,348
510.02430,0.10290,-0.07053,0.00000,0.01842,0.97441,-0.20545,0.0,2023,6,8,10,40,42,360
510.02440,0.10290,0.01697,0.00000,0.01732,0.97197,-0.20276,0.0,2023,6,8,10,40,42,371
510.02450,-0.19460,0.12197,0.00000,0.01867,0.97454,-0.20215,0.0,2023,6,8,10,40,42,382
510.02460,-0.05460,-0.03553,0.00000,0.01952,0.97344,-0.20411,0.0,2023,6,8,10,40,42,394
510.02470,-0.08960,-0.14053,0.00000,0.01989,0.97405,-0.20362,0.0,2023,6,8,10,40,42,405
510.02480,-0.00210,-0.10553,0.00000,0.01879,0.97393,-0.20447,0.0,2023,6,8,10,40,42,416
510.02490,0.10290,0.08697,0.00000,0.01964,0.97332,-0.20276,0.0,2023,6,8,10,40,42,428
510.02500,0.22540,-0.17553,0.00000,0.01659,0.97112,-0.20264,0.0,2023,6,8,10,40,42,439
510.02510,-0.01960,0.12197,0.00000,0.01867,0.97344,-0.20350,0.0,2023,6,8,10,40,42,451
510.02520,-0.15960,0.01697,0.00000,0.01867,0.97197,-0.20264,0.0,2023,6,8,10,40,42,462
510.02530,-0.12460,0.15697,0.00000,0.01842,0.97466,-0.20118,0.0,2023,6,8,10,40,42,473
510.02540,-0.15960,-0.00053,0.00000,0.02001,0.97210,-0.20350,0.0,2023,6,8,10,40,42,485
510.02550,-0.05460,0.08697,0.00000,0.01745,0.97319,-0.20215,0.0,2023,6,8,10,40,42,496
510.02560,0.08540,-0.05303,0.00000,0.01940,0.97210,-0.20313,0.0,2023,6,8,10,40,42,507
510.02570,-0.08960,0.03447,0.00000,0.01903,0.97295,-0.20179,0.0,2023,6,8,10,40,42,519
510.02580,-0.05460,0.05197,0.00000,0.01867,0.97100,-0.20289,0.0,2023,6,8,10,40,42,530
510.02590,-0.05460,-0.03553,0.00000,0.01915,0.97075,-0.20045,0.0,2023,6,8,10,40,42,541
510.02600,0.22540,0.20947,0.00000,0.01720,0.97380,-0.20337,0.0,2023,6,8,10,40,42,553
510.02610,0.03290,0.10447,0.00000,0.01842,0.97344,-0.20228,0.0,2023,6,8,10,40,42,564
510.02620,0.05040,-0.10553,0.00000,0.01952,0.97136,-0.20508,0.0,2023,6,8,10,40,42,576
510.02630,0.13790,-0.03553,0.00000,0.01818,0.97356,-0.20081,0.0,2023,6,8,10,40,42,587
510.02640,-0.12460,0.06947,0.00000,0.01671,0.97051,-0.20252,0.0,2023,6,8,10,40,42,598
510.02650,-0.10710,0.03447,0.00000,0.01854,0.97283,-0.20252,0.0,2023,6,8,10,40,42,610
510.02660,0.01540,0.01697,0.00000,0.02001,0.97246,-0.20301,0.0,2023,6,8,10,40,42,621
510.02670,-0.07210,-0.05303,0.00000,0.01903,0.97319,-0.20045,0.0,2023,6,8,10,40,42,632
510.02680,0.03290,-0.05303,0.00000,0.01879,0.97185,-0.20154,0.0,2023,6,8,10,40,42,644
510.02690,0.17290,-0.01803,0.00000,0.01915,0.97210,-0.20374,0.0,2023,6,8,10,40,42,655
510.02700,-0.00210,-0.14053,0.00000,0.01684,0.97380,-0.19947,0.0,2023,6,8,10,40,42,666
510.02710,-0.07210,-0.19303,0.00000,0.01720,0.97466,-0.20411,0.0,2023,6,8,10,40,42,678
510.02720,-0.21210,-0.12303,0.00000,0.01647,0.97478,-0.20032,0.0,2023,6,8,10,40,42,689
510.02730,0.24290,-0.00053,0.00000,0.01623,0.97368,-0.20386,0.0,2023,6,8,10,40,42,701
510.02740,-0.05460,-0.03553,0.00000,0.02111,0.97161,-0.20228,0.0,2023,6,8,10,40,42,712
510.02750,0.01540,0.13947,0.00000,0.01720,0.97490,-0.20459,0.0,2023,6,8,10,40,42,723
510.02760,0.10290,-0.19303,0.00000,0.01684,0.97515,-0.20325,0.0,2023,6,8,10,40,42,735
510.02770,-0.05460,-0.19303,0.00000,0.01830,0.97246,-0.20313,0.0,2023,6,8,10,40,42,746
510.02780,-0.10710,-0.17553,0.00000,0.01818,0.97380,-0.20276,0.0,2023,6,8,10,40,42,757
510.02790,-0.12460,0.10447,0.00000,0.02013,0.97490,-0.20313,0.0,2023,6,8,10,40,42,769
510.02800,-0.01960,-0.08803,0.00000,0.01537,0.97624,-0.20130,0.0,2023,6,8,10,40,42,780
510.02810,0.12040,-0.12303,0.00000,0.01952,0.97197,-0.20374,0.0,2023,6,8,10,40,42,791
510.02820,0.26040,-0.14053,0.00000,0.02001,0.97283,-0.20325,0.0,2023,6,8,10,40,42,803
510.02830,0.13790,-0.07053,0.00000,0.01903,0.97307,-0.20459,0.0,2023,6,8,10,40,42,814
510.02840,-0.03710,0.01697,0.00000,0.01952,0.97368,-0.20264,0.0,2023,6,8,10,40,42,826
510.02850,-0.19460,-0.00053,0.00000,0.01806,0.97185,-0.20215,0.0,2023,6,8,10,40,42,837
510.02860,-0.14210,-0.14053,0.00000,0.02025,0.97173,-0.20057,0.0,2023,6,8,10,40,42,848
510.02870,-0.10710,-0.12303,0.00000,0.01891,0.97319,-0.20252,0.0,2023,6,8,10,40,42,860
510.02880,0.20790,-0.21053,0.00000,0.01928,0.97295,-0.19862,0.0,2023,6,8,10,40,42,871
510.02890,0.13790,-0.05303,0.00000,0.01903,0.97380,-0.20020,0.0,2023,6,8,10,40,42,882
510.02900,0.20790,-0.12303,0.00000,0.02037,0.97210,-0.20081,0.0,2023,6,8,10,40,42,894
510.02910,0.03290,0.08697,0.00000,0.01769,0.97405,-0.20191,0.0,2023,6,8,10,40,42,905
510.02920,-0.05460,0.05197,0.00000,0.01940,0.97283,-0.20337,0.0,2023,6,8,10,40,42,916
510.02930,-0.36960,-0.10553,0.00000,0.01854,0.97563,-0.20264,0.0,2023,6,8,10,40,42,928
510.02940,-0.08960,0.10447,0.00000,0.01903,0.97210,-0.20142,0.0,2023,6,8,10,40,42,939
510.02950,0.06790,-0.00053,0.00000,0.01781,0.97405,-0.20374,0.0,2023,6,8,10,40,42,951
510.02960,0.05040,-0.12303,0.00000,0.01891,0.97246,-0.20301,0.0,2023,6,8,10,40,42,962
510.02970,0.22540,0.01697,0.00000,0.02147,0.97173,-0.20215,0.0,2023,6,8,10,40,42,973
510.02980,0.05040,-0.07053,0.00000,0.01940,0.97356,-0.20142,0.0,2023,6,8,10,40,42,985
510.02990,-0.01960,-0.22803,0.00000,0.01854,0.97393,-0.20252,0.0,2023,6,8,10,40,42,996
510.03000,-0.01960,-0.19303,0.00000,0.01769,0.97319,-0.20276,0.0,2023,6,8,10,40,42,7
510.03010,-0.12460,0.06947,0.00000,0.01757,0.97490,-0.20398,0.0,2023,6,8,10,40,42,19
510.03020,-0.05460,-0.00053,0.00000,0.01854,0.97222,-0.20215,0.0,2023,6,8,10,40,43,0
510.03030,-0.15960,0.15697,0.00000,0.01928,0.97283,-0.20362,0.0,2023,6,8,10,40,43,11
510.03040,0.27790,-0.29803,0.00000,0.01659,0.97344,-0.20350,0.0,2023,6,8,10,40,43,23
510.03050,0.20790,-0.31553,0.00000,0.01976,0.97246,-0.19935,0.0,2023,6,8,10,40,43,34
510.03060,0.13790,0.08697,0.00000,0.01854,0.97466,-0.20093,0.0,2023,6,8,10,40,43,46
510.03070,0.15540,0.01697,0.00000,0.01854,0.97307,-0.20350,0.0,2023,6,8,10,40,43,57
510.03080,0.27790,0.01697,0.00000,0.01769,0.97441,-0.20252,0.0,2023,6,8,10,40,43,68
510.03090,-0.00210,-0.14053,0.00000,0.01879,0.97319,-0.20093,0.0,2023,6,8,10,40,43,80
510.03100,0.17290,-0.08803,0.00000,0.01867,0.97197,-0.20447,0.0,2023,6,8,10,40,43,91
510.03110,-0.14210,-0.14053,0.00000,0.01940,0.97332,-0.20167,0.0,2023,6,8,10,40,43,102
510.03120,-0.05460,0.12197,0.00000,0.01757,0.97112,-0.20350,0.0,2023,6,8,10,40,43,114
510.03130,0.20790,-0.03553,0.00000,0.01806,0.97197,-0.20374,0.0,2023,6,8,10,40,43,125
510.03140,0.22540,-0.05303,0.00000,0.01745,0.97319,-0.20179,0.0,2023,6,8,10,40,43,136
510.03150,0.33040,0.05197,0.00000,0.01598,0.97319,-0.20447,0.0,2023,6,8,10,40,43,148
510.03160,0.08540,-0.08803,0.00000,0.02013,0.97295,-0.20276,0.0,2023,6,8,10,40,43,159
510.03170,-0.03710,-0.10553,0.00000,0.01903,0.97368,-0.20325,0.0,2023,6,8,10,40,43,171
510.03180,-0.03710,-0.07053,0.00000,0.01793,0.97307,-0.20203,0.0,2023,6,8,10,40,43,182
510.03190,0.06790,0.03447,0.00000,0.01781,0.97234,-0.20057,0.0,2023,6,8,10,40,43,193
510.03200,0.15540,-0.01803,0.00000,0.01854,0.97307,-0.20203,0.0,2023,6,8,10,40,43,205
510.03210,0.26040,-0.07053,0.00000,0.01879,0.97307,-0.20106,0.0,2023,6,8,10,40,43,216
510.03220,0.12040,-0.12303,0.00000,0.01806,0.97258,-0.20362,0.0,2023,6,8,10,40,43,227
510.03230,-0.21210,0.13947,0.00000,0.02111,0.97234,-0.20179,0.0,2023,6,8,10,40,43,239
510.03240,-0.00210,-0.01803,0.00000,0.01891,0.97295,-0.20215,0.0,2023,6,8,10,40,43,250
510.03250,-0.08960,0.06947,0.00000,0.01940,0.97319,-0.20203,0.0,2023,6,8,10,40,43,261
510.03260,-0.05460,0.06947,0.00000,0.01903,0.97344,-0.20264,0.0,2023,6,8,10,40,43,273
510.03270,0.03290,0.12197,0.00000,0.01708,0.97283,-0.20179,0.0,2023,6,8,10,40,43,284
510.03280,-0.07210,0.03447,0.00000,0.01903,0.97271,-0.20374,0.0,2023,6,8,10,40,43,296
510.03290,0.08540,-0.03553,0.00000,0.01830,0.97490,-0.20337,0.0,2023,6,8,10,40,43,307
