#2023/06/07 13:43:01
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
39.75750,0.19250,-0.05565,0.00000,0.03306,0.98149,-0.16104,0.0,2023,6,7,13,43,2,966
39.75760,-0.10500,0.04935,0.00000,0.03160,0.97905,-0.16336,0.0,2023,6,7,13,43,2,106
39.75770,0.14000,-0.10815,0.00000,0.03392,0.98308,-0.16275,0.0,2023,6,7,13,43,2,116
39.75780,0.05250,-0.09065,0.00000,0.03062,0.98161,-0.15982,0.0,2023,6,7,13,43,2,136
39.75790,0.12250,0.10185,0.00000,0.03367,0.98247,-0.16104,0.0,2023,6,7,13,43,2,166
39.75800,-0.15750,0.11935,0.00000,0.03245,0.98161,-0.16324,0.0,2023,6,7,13,43,2,206
39.75810,0.03500,-0.09065,0.00000,0.03465,0.98161,-0.16385,0.0,2023,6,7,13,43,2,256
39.75820,0.00000,0.08435,0.00000,0.03404,0.98015,-0.16372,0.0,2023,6,7,13,43,2,316
39.75830,0.01750,-0.05565,0.00000,0.03306,0.98454,-0.16153,0.0,2023,6,7,13,43,2,386
39.75840,-0.01750,0.04935,0.00000,0.03209,0.98247,-0.15921,0.0,2023,6,7,13,43,2,466
39.75850,-0.07000,-0.03815,0.00000,0.03355,0.98295,-0.16153,0.0,2023,6,7,13,43,2,556
39.75860,0.26250,-0.09065,0.00000,0.03245,0.98173,-0.16531,0.0,2023,6,7,13,43,2,656
39.75870,-0.15750,0.11935,0.00000,0.03367,0.98356,-0.15921,0.0,2023,6,7,13,43,2,766
39.75880,-0.01750,0.17185,0.00000,0.03099,0.98173,-0.16165,0.0,2023,6,7,13,43,2,886
39.75890,-0.03500,-0.07315,0.00000,0.03562,0.98271,-0.15860,0.0,2023,6,7,13,43,2,16
39.75900,0.00000,-0.00315,0.00000,0.02989,0.98259,-0.16275,0.0,2023,6,7,13,43,2,26
39.75910,0.00000,0.18935,0.00000,0.03355,0.98564,-0.16360,0.0,2023,6,7,13,43,2,46
39.75920,-0.08750,0.08435,0.00000,0.03294,0.98259,-0.16189,0.0,2023,6,7,13,43,2,76
39.75930,0.03500,-0.00315,0.00000,0.03148,0.98149,-0.16141,0.0,2023,6,7,13,43,2,116
39.75940,0.17500,-0.07315,0.00000,0.03135,0.98320,-0.16226,0.0,2023,6,7,13,43,2,166
39.75950,0.15750,-0.02065,0.00000,0.03026,0.98393,-0.16433,0.0,2023,6,7,13,43,2,226
39.75960,0.05250,-0.07315,0.00000,0.03001,0.98405,-0.16031,0.0,2023,6,7,13,43,2,296
39.75970,-0.12250,0.22435,0.00000,0.03111,0.98381,-0.16019,0.0,2023,6,7,13,43,2,376
39.75980,-0.05250,0.10185,0.00000,0.03306,0.98283,-0.16116,0.0,2023,6,7,13,43,2,466
39.75990,-0.05250,0.01435,0.00000,0.03660,0.98125,-0.15933,0.0,2023,6,7,13,43,2,566
39.76000,0.12250,-0.12565,0.00000,0.03477,0.98125,-0.16092,0.0,2023,6,7,13,43,2,676
39.76010,-0.19250,0.06685,0.00000,0.03221,0.98234,-0.15848,0.0,2023,6,7,13,43,2,796
39.76020,0.01750,0.15435,0.00000,0.03294,0.98271,-0.16336,0.0,2023,6,7,13,43,3,926
39.76030,0.17500,0.10185,0.00000,0.03062,0.98173,-0.16360,0.0,2023,6,7,13,43,3,66
39.76040,-0.07000,0.18935,0.00000,0.03306,0.97966,-0.15811,0.0,2023,6,7,13,43,3,76
39.76050,0.07000,0.08435,0.00000,0.03587,0.98320,-0.16092,0.0,2023,6,7,13,43,3,96
39.76060,-0.15750,-0.05565,0.00000,0.03355,0.98051,-0.16153,0.0,2023,6,7,13,43,3,126
39.76070,-0.08750,0.03185,0.00000,0.03428,0.98088,-0.16263,0.0,2023,6,7,13,43,3,166
39.76080,-0.12250,0.03185,0.00000,0.03392,0.98210,-0.15933,0.0,2023,6,7,13,43,3,216
39.76090,0.01750,-0.00315,0.00000,0.03331,0.98173,-0.15945,0.0,2023,6,7,13,43,3,276
39.76100,0.05250,-0.07315,0.00000,0.03367,0.97942,-0.16189,0.0,2023,6,7,13,43,3,346
39.76110,0.10500,-0.02065,0.00000,0.03306,0.98051,-0.16287,0.0,2023,6,7,13,43,3,426
39.76120,0.07000,-0.02065,0.00000,0.03172,0.98369,-0.16348,0.0,2023,6,7,13,43,3,516
39.76130,-0.01750,0.17185,0.00000,0.03233,0.98186,-0.16177,0.0,2023,6,7,13,43,3,616
39.76140,-0.21000,-0.10815,0.00000,0.03087,0.98369,-0.16263,0.0,2023,6,7,13,43,3,726
39.76150,0.05250,0.03185,0.00000,0.03477,0.98234,-0.16311,0.0,2023,6,7,13,43,3,846
39.76160,0.01750,-0.05565,0.00000,0.03404,0.98234,-0.16299,0.0,2023,6,7,13,43,3,976
39.76170,-0.01750,-0.02065,0.00000,0.03294,0.98271,-0.15726,0.0,2023,6,7,13,43,3,116
39.76180,-0.07000,-0.12565,0.00000,0.03294,0.97990,-0.15982,0.0,2023,6,7,13,43,3,126
39.76190,0.01750,0.08435,0.00000,0.03257,0.98051,-0.16128,0.0,2023,6,7,13,43,3,146
39.76200,-0.12250,0.22435,0.00000,0.03270,0.98210,-0.16153,0.0,2023,6,7,13,43,3,176
39.76210,0.08750,0.01435,0.00000,0.03245,0.98125,-0.16019,0.0,2023,6,7,13,43,3,216
39.76220,-0.03500,-0.07315,0.00000,0.03379,0.98137,-0.15970,0.0,2023,6,7,13,43,3,266
39.76230,0.12250,0.10185,0.00000,0.03331,0.98112,-0.16348,0.0,2023,6,7,13,43,3,326
39.76240,0.01750,-0.10815,0.00000,0.03416,0.98161,-0.16202,0.0,2023,6,7,13,43,3,396
39.76250,-0.05250,0.13685,0.00000,0.03123,0.98125,-0.16067,0.0,2023,6,7,13,43,3,476
39.76260,-0.01750,-0.05565,0.00000,0.03270,0.98295,-0.15775,0.0,2023,6,7,13,43,3,566
39.76270,0.01750,0.06685,0.00000,0.03233,0.97990,-0.15945,0.0,2023,6,7,13,43,3,666
39.76280,0.17500,0.08435,0.00000,0.03514,0.98076,-0.16311,0.0,2023,6,7,13,43,3,776
39.76290,-0.10500,-0.07315,0.00000,0.03270,0.98100,-0.16019,0.0,2023,6,7,13,43,3,896
39.76300,-0.15750,-0.09065,0.00000,0.03123,0.98234,-0.16006,0.0,2023,6,7,13,43,3,26
39.76310,0.00000,-0.02065,0.00000,0.03367,0.98198,-0.16043,0.0,2023,6,7,13,43,3,36
39.76320,0.03500,0.04935,0.00000,0.03428,0.98283,-0.16141,0.0,2023,6,7,13,43,3,56
39.76330,-0.07000,0.04935,0.00000,0.03355,0.98320,-0.15787,0.0,2023,6,7,13,43,3,86
39.76340,-0.05250,-0.05565,0.00000,0.03123,0.98222,-0.15836,0.0,2023,6,7,13,43,3,126
39.76350,-0.17500,-0.00315,0.00000,0.03367,0.98076,-0.15823,0.0,2023,6,7,13,43,3,176
39.76360,0.10500,-0.10815,0.00000,0.03257,0.98149,-0.16299,0.0,2023,6,7,13,43,3,236
39.76370,-0.01750,0.17185,0.00000,0.03343,0.97942,-0.16263,0.0,2023,6,7,13,43,3,306
39.76380,0.01750,0.04935,0.00000,0.03489,0.98149,-0.16006,0.0,2023,6,7,13,43,3,386
39.76390,-0.10500,-0.03815,0.00000,0.03172,0.98015,-0.16141,0.0,2023,6,7,13,43,3,476
39.76400,-0.12250,0.17185,0.00000,0.03233,0.98125,-0.16409,0.0,2023,6,7,13,43,3,576
39.76410,0.05250,-0.10815,0.00000,0.03318,0.97954,-0.16324,0.0,2023,6,7,13,43,3,686
39.76420,-0.01750,0.08435,0.00000,0.03245,0.98222,-0.16067,0.0,2023,6,7,13,43,3,806
39.76430,-0.07000,-0.03815,0.00000,0.03148,0.98125,-0.15970,0.0,2023,6,7,13,43,3,936
39.76440,-0.01750,-0.00315,0.00000,0.03221,0.97881,-0.16189,0.0,2023,6,7,13,43,3,76
39.76450,0.10500,-0.02065,0.00000,0.03367,0.98283,-0.16287,0.0,2023,6,7,13,43,3,86
39.76460,-0.07000,0.13685,0.00000,0.03172,0.98125,-0.16006,0.0,2023,6,7,13,43,3,106
39.76470,-0.14000,-0.00315,0.00000,0.03331,0.98149,-0.15823,0.0,2023,6,7,13,43,3,136
39.76480,0.07000,0.03185,0.00000,0.03196,0.98149,-0.16092,0.0,2023,6,7,13,43,3,176
39.76490,-0.24500,0.01435,0.00000,0.03440,0.98112,-0.16092,0.0,2023,6,7,13,43,3,226
39.76500,0.07000,-0.00315,0.00000,0.03001,0.97905,-0.16202,0.0,2023,6,7,13,43,3,286
39.76510,-0.26250,0.20685,0.00000,0.03270,0.98173,-0.15811,0.0,2023,6,7,13,43,3,356
39.76520,-0.03500,0.03185,0.00000,0.03367,0.98344,-0.16067,0.0,2023,6,7,13,43,3,436
39.76530,0.14000,-0.00315,0.00000,0.03416,0.98405,-0.15982,0.0,2023,6,7,13,43,3,526
39.76540,-0.14000,0.11935,0.00000,0.03257,0.98173,-0.16043,0.0,2023,6,7,13,43,3,626
39.76550,-0.19250,-0.05565,0.00000,0.03343,0.98247,-0.15860,0.0,2023,6,7,13,43,3,736
39.76560,0.08750,0.20685,0.00000,0.03294,0.98356,-0.16409,0.0,2023,6,7,13,43,3,856
39.76570,0.17500,-0.03815,0.00000,0.03172,0.98222,-0.16104,0.0,2023,6,7,13,43,3,986
39.76580,-0.10500,-0.05565,0.00000,0.03318,0.98234,-0.16299,0.0,2023,6,7,13,43,3,126
39.76590,0.07000,-0.05565,0.00000,0.03514,0.97966,-0.16141,0.0,2023,6,7,13,43,3,136
39.76600,0.00000,-0.02065,0.00000,0.03172,0.98210,-0.16202,0.0,2023,6,7,13,43,3,156
39.76610,-0.07000,0.20685,0.00000,0.03282,0.98369,-0.16348,0.0,2023,6,7,13,43,3,186
39.76620,0.10500,-0.16065,0.00000,0.03392,0.98478,-0.16263,0.0,2023,6,7,13,43,3,226
39.76630,-0.22750,0.03185,0.00000,0.03135,0.98442,-0.16153,0.0,2023,6,7,13,43,3,276
39.76640,0.07000,0.04935,0.00000,0.03221,0.97868,-0.16214,0.0,2023,6,7,13,43,3,336
39.76650,-0.01750,0.03185,0.00000,0.03257,0.98051,-0.16165,0.0,2023,6,7,13,43,3,406
39.76660,-0.08750,-0.02065,0.00000,0.03196,0.98210,-0.16116,0.0,2023,6,7,13,43,3,486
39.76670,0.10500,0.11935,0.00000,0.03148,0.98125,-0.16226,0.0,2023,6,7,13,43,3,576
39.76680,-0.07000,0.10185,0.00000,0.03416,0.97966,-0.16128,0.0,2023,6,7,13,43,3,676
39.76690,0.10500,0.06685,0.00000,0.03245,0.98161,-0.16019,0.0,2023,6,7,13,43,3,786
39.76700,-0.17500,-0.17815,0.00000,0.03221,0.98076,-0.16031,0.0,2023,6,7,13,43,3,906
39.76710,-0.07000,-0.12565,0.00000,0.03221,0.98369,-0.15897,0.0,2023,6,7,13,43,3,36
39.76720,-0.08750,-0.09065,0.00000,0.03209,0.98015,-0.16238,0.0,2023,6,7,13,43,3,46
39.76730,0.14000,0.08435,0.00000,0.03245,0.98466,-0.16360,0.0,2023,6,7,13,43,3,66
39.76740,-0.10500,0.18935,0.00000,0.03343,0.98381,-0.15628,0.0,2023,6,7,13,43,3,96
39.76750,-0.08750,-0.05565,0.00000,0.03074,0.98027,-0.15762,0.0,2023,6,7,13,43,3,136
39.76760,0.22750,-0.00315,0.00000,0.03087,0.98344,-0.15994,0.0,2023,6,7,13,43,3,186
39.76770,0.24500,0.01435,0.00000,0.03111,0.98125,-0.16080,0.0,2023,6,7,13,43,3,246
39.76780,-0.19250,0.18935,0.00000,0.03184,0.98112,-0.15872,0.0,2023,6,7,13,43,3,316
39.76790,0.05250,-0.14315,0.00000,0.03404,0.98161,-0.15860,0.0,2023,6,7,13,43,3,396
39.76800,0.08750,-0.05565,0.00000,0.03196,0.98320,-0.16165,0.0,2023,6,7,13,43,3,486
39.76810,-0.05250,-0.03815,0.00000,0.03453,0.98161,-0.16043,0.0,2023,6,7,13,43,3,586
39.76820,0.05250,-0.17815,0.00000,0.03221,0.98100,-0.15982,0.0,2023,6,7,13,43,3,696
39.76830,-0.07000,-0.21315,0.00000,0.03013,0.98271,-0.16311,0.0,2023,6,7,13,43,3,816
39.76840,0.08750,-0.00315,0.00000,0.03233,0.98161,-0.16311,0.0,2023,6,7,13,43,3,946
39.76850,0.00000,0.01435,0.00000,0.03257,0.98295,-0.15982,0.0,2023,6,7,13,43,3,86
39.76860,-0.12250,-0.07315,0.00000,0.03294,0.98100,-0.15884,0.0,2023,6,7,13,43,3,96
39.76870,0.03500,0.10185,0.00000,0.03148,0.98161,-0.16275,0.0,2023,6,7,13,43,3,116
39.76880,0.19250,0.01435,0.00000,0.03355,0.98283,-0.16385,0.0,2023,6,7,13,43,3,146
39.76890,-0.05250,-0.17815,0.00000,0.03318,0.98173,-0.16031,0.0,2023,6,7,13,43,3,186
39.76900,0.01750,0.03185,0.00000,0.03270,0.98356,-0.15909,0.0,2023,6,7,13,43,3,236
39.76910,0.19250,-0.09065,0.00000,0.03160,0.98295,-0.16263,0.0,2023,6,7,13,43,3,296
39.76920,0.14000,-0.12565,0.00000,0.03306,0.98259,-0.16311,0.0,2023,6,7,13,43,4,366
39.76930,0.10500,-0.02065,0.00000,0.03209,0.98003,-0.16189,0.0,2023,6,7,13,43,4,446
39.76940,-0.28000,0.36435,0.00000,0.03209,0.98283,-0.16019,0.0,2023,6,7,13,43,4,536
39.76950,0.03500,0.20685,0.00000,0.03331,0.98417,-0.16568,0.0,2023,6,7,13,43,4,636
